height,sex,weight,age,experience,exercise frequency per week,reps,bench,curl,squat,pulldown,row,pushdown,toe,shoulder,rdl
57,True,136.98486486486487,41,0.5,2,10,35,10,35,25,35,10,35,10,15
50,False,102.63157894736841,76,1.5,5,15,80,25,100,45,70,25,105,25,50
76,False,183.7145945945946,26,1.5,1,15,85,30,115,55,85,30,115,30,55
60,False,137.1379800853485,24,0.5,3,5,10,5,25,10,10,5,15,5,10
69,False,177.84332859174967,79,1.5,7,15,95,30,115,65,90,30,120,30,55
81,True,247.5074253200569,27,1.5,6,15,115,40,165,85,120,40,165,40,80
63,True,129.17598862019915,61,1.5,8,15,75,25,95,55,80,25,95,25,45
67,True,162.70230440967282,31,1.5,6,15,95,30,115,60,95,30,115,30,60
51,True,101.96807965860597,72,1.5,3,15,80,25,95,50,70,25,95,25,50
52,False,112.00637268847795,58,1,6,10,40,15,65,30,40,15,60,15,25
73,True,161.61348506401137,73,0.5,5,10,10,5,15,10,10,5,15,5,15
77,False,175.42418207681368,69,1,3,5,50,15,60,35,50,15,65,15,25
66,True,177.21422475106687,76,0.5,5,10,25,10,35,20,35,10,35,10,15
60,False,158.44096728307252,20,0.5,6,15,25,10,35,15,35,10,35,10,25
80,True,255.63584637268846,67,1,1,5,80,25,105,50,75,25,100,25,55
50,True,91.53627311522048,60,1.5,7,5,60,20,80,45,65,20,80,20,40
61,False,165.1425320056899,65,1.5,3,10,100,35,135,75,105,35,145,35,70
84,False,268.7904409672831,59,0.5,7,15,30,10,35,20,25,10,35,10,15
73,True,191.17692745376957,59,1.5,5,5,85,30,125,60,90,30,115,30,55
49,False,73.70352773826458,73,1.5,7,5,45,15,65,35,40,15,60,15,35
64,True,122.70520625889047,40,1.5,7,10,70,25,95,55,75,25,105,25,55
64,True,154.51766714082504,24,1.5,6,5,90,30,125,65,85,30,115,30,60
52,False,113.00642958748222,66,1.5,1,5,70,25,100,50,75,25,95,25,50
65,True,131.2574679943101,60,1,2,15,50,15,60,25,50,15,65,15,30
48,False,82.65559032716926,41,1.5,4,10,65,20,85,45,65,20,80,20,35
77,True,203.9306116642959,72,1.5,2,10,85,30,115,65,95,30,125,30,60
57,False,117.75891891891894,58,0.5,5,10,20,5,20,10,20,5,20,5,10
48,True,89.47254623044097,71,1.5,5,15,60,20,80,45,65,20,85,20,35
55,False,96.21479374110953,18,1.5,3,15,65,20,80,35,55,20,80,20,35
55,True,110.75889046941678,35,1.5,3,10,80,25,105,55,80,25,105,25,55
51,True,105.81593172119489,29,0.5,3,10,15,5,20,5,15,5,20,5,10
65,False,139.07041251778094,27,1.5,2,10,75,25,100,50,80,25,100,25,45
54,False,127.25871977240398,71,1,7,5,65,20,85,40,55,20,75,20,40
75,True,185.1529160739687,51,1.5,2,15,90,30,125,55,90,30,120,30,55
79,False,191.58005689900426,74,0.5,6,15,35,10,35,15,25,10,40,10,15
66,False,159.4928022759602,68,1.5,4,5,90,30,120,65,90,30,120,30,60
73,False,185.26423897581793,39,1.5,2,10,90,30,120,55,95,30,125,30,65
75,True,191.39402560455193,44,0.5,5,15,30,10,40,15,35,10,35,10,25
54,True,119.70947368421054,49,1,6,5,45,15,55,35,40,15,65,15,35
60,False,153.1152204836415,39,1.5,8,5,95,30,125,60,95,30,115,30,60
62,True,126.52938833570414,76,1.5,1,5,70,25,100,50,75,25,100,25,45
51,True,95.23433854907539,29,1.5,5,15,60,20,80,40,65,20,85,20,40
67,True,136.1386628733997,29,1,6,5,50,15,65,25,45,15,60,15,25
53,True,96.61681365576104,20,0.5,4,5,15,5,15,15,15,5,15,5,10
64,False,134.82423897581793,80,1.5,2,10,70,25,100,45,70,25,95,25,45
82,True,211.38036984352775,16,1.5,6,15,90,30,125,60,85,30,125,30,55
51,False,86.57667140825035,35,0.5,5,10,10,5,20,15,20,5,15,5,5
64,True,146.94327169274538,72,1.5,8,15,85,30,125,65,90,30,115,30,65
57,True,135.78324324324325,76,0.5,6,5,35,10,35,20,25,10,35,10,20
54,True,88.43402560455192,57,1.5,5,5,55,20,75,45,65,20,75,20,45
78,False,249.7642105263158,25,1,7,15,75,25,95,55,75,25,95,25,50
64,False,171.1813371266003,26,1,8,5,60,20,75,45,65,20,85,20,40
50,False,94.31009957325746,17,1,4,5,45,15,65,35,50,15,60,15,35
57,False,134.58162162162162,67,0.5,4,5,35,10,40,15,35,10,40,10,20
65,False,132.82005689900427,63,1,8,10,50,15,65,30,50,15,60,15,25
49,True,81.69547652916074,50,1,1,5,25,10,45,20,35,10,35,10,25
62,True,153.54128022759602,28,1.5,6,10,95,30,125,60,95,30,115,30,55
75,False,243.40327169274536,62,1.5,3,5,115,40,155,75,115,40,160,40,80
62,False,164.91470839260313,72,1.5,7,5,90,30,115,60,85,30,120,30,65
83,True,298.09869132290186,29,1.5,3,5,130,45,185,85,140,45,185,45,85
48,False,92.02890469416785,65,1,8,15,50,15,60,30,45,15,55,15,25
55,True,100.68990042674254,37,1.5,5,15,55,20,80,45,60,20,85,20,35
63,False,161.46998577524894,43,1.5,8,15,90,30,120,60,85,30,125,30,60
83,True,242.04594594594593,18,1.5,2,5,105,35,135,70,110,35,140,35,70
54,False,92.74788051209106,16,1.5,4,15,65,20,85,45,60,20,75,20,35
72,True,224.32045519203413,51,1.5,2,10,125,40,165,85,115,40,160,40,85
52,True,90.00512091038406,75,1.5,2,15,60,20,85,40,60,20,80,20,45
51,False,101.00611664295874,74,1.5,3,10,70,25,95,45,80,25,100,25,55
65,True,160.9466571834993,78,1.5,2,15,90,30,115,60,90,30,115,30,65
49,False,84.35945945945947,66,1.5,3,10,55,20,75,45,55,20,75,20,35
60,True,131.81223328591747,51,1.5,2,5,70,25,105,55,80,25,95,25,50
64,True,180.27061166429587,19,1,3,5,60,20,85,35,60,20,75,20,45
63,True,148.25880512091038,68,1.5,5,5,95,30,115,55,95,30,120,30,65
63,False,132.1118065433855,46,1,6,15,45,15,55,25,50,15,55,15,30
55,False,111.87766714082504,37,1.5,8,15,75,25,105,45,70,25,95,25,50
56,True,97.42566145092462,38,1,8,5,40,15,65,30,40,15,55,15,25
48,True,72.43015647226173,29,1.5,2,10,50,15,55,35,50,15,65,15,35
63,False,161.46998577524894,45,0.5,3,10,25,10,40,15,30,10,40,10,15
51,True,96.19630156472262,36,1.5,1,15,55,20,85,40,55,20,85,20,45
57,False,105.74270270270272,70,1.5,1,5,65,20,80,45,60,20,80,20,45
52,False,95.0054054054054,71,0.5,4,15,20,5,20,5,15,5,25,5,5
55,True,129.77809388335706,79,1.5,5,15,95,30,120,65,95,30,120,30,65
61,True,114.22358463726886,50,1.5,1,5,65,20,85,45,65,20,85,20,35
79,True,260.82586059743954,65,1.5,5,10,125,40,160,75,125,40,155,40,85
70,False,148.60312944523469,36,1.5,1,15,70,25,100,50,80,25,95,25,45
73,False,191.17692745376957,55,1,2,5,65,20,75,35,65,20,75,20,45
53,False,121.55018492176389,70,0.5,8,15,20,5,15,15,10,5,20,5,10
53,True,86.22790896159319,81,1,1,15,25,10,40,25,30,10,45,10,25
58,False,124.41536273115221,27,1.5,3,10,75,25,105,45,80,25,105,25,45
50,True,89.68705547652917,29,0.5,1,10,10,5,15,10,15,5,20,5,5
54,False,115.39561877667141,43,1.5,3,5,70,25,105,50,75,25,95,25,55
59,True,135.1796586059744,28,1.5,4,5,95,30,120,65,95,30,125,30,65
78,True,240.7636984352774,54,1,8,10,80,25,100,50,80,25,100,25,50
66,False,167.5479943100996,81,0.5,1,5,35,10,35,25,30,10,40,10,20
60,False,135.80654338549073,55,1.5,2,15,80,25,95,45,75,25,100,25,50
57,False,141.79135135135138,18,1,1,15,60,20,75,40,55,20,85,20,35
78,False,265.515106685633,16,1,7,15,70,25,105,45,70,25,105,25,50
84,False,310.5442958748222,30,0.5,6,15,45,15,60,35,40,15,55,15,25
83,False,264.9766145092461,31,0.5,3,5,30,10,35,20,30,10,45,10,20
65,False,173.44736842105263,18,1,7,5,60,20,80,35,65,20,75,20,40
50,False,74.89331436699858,34,0.5,5,5,20,5,20,10,10,5,20,5,15
51,False,107.73985775248933,24,1.5,7,5,70,25,105,50,75,25,95,25,50
48,False,87.76830725462305,54,1.5,3,15,65,20,85,45,60,20,85,20,35
54,True,87.35556187766716,53,0.5,7,10,10,5,15,15,10,5,15,5,5
64,True,137.8539971550498,59,1.5,2,10,80,25,105,50,80,25,100,25,45
79,False,242.3603129445235,72,1.5,1,10,115,40,165,80,115,40,165,40,85
82,True,243.70913229018493,60,1.5,8,5,100,35,135,70,100,35,140,35,65
55,False,127.54054054054055,35,1,6,10,60,20,85,45,55,20,80,20,40
78,False,227.2629302987198,31,1,4,5,70,25,95,45,75,25,105,25,45
78,False,247.5140825035562,54,1.5,8,5,125,40,155,80,125,40,155,40,85
60,True,142.4637268847795,65,1.5,8,15,95,30,120,60,95,30,120,30,60
72,False,199.395960170697,59,1.5,3,10,110,35,135,75,110,35,135,35,75
82,False,266.09058321479375,48,1.5,8,5,125,40,160,85,115,40,165,40,75
64,True,165.12182076813656,42,1.5,6,10,95,30,120,65,95,30,115,30,65
83,True,305.74224751066856,49,1.5,6,15,130,45,175,90,130,45,185,45,85
78,True,243.013826458037,79,1,4,10,75,25,95,50,80,25,95,25,50
66,True,165.9369559032717,74,0.5,1,5,25,10,40,25,35,10,45,10,20
75,True,199.71550497866286,19,1.5,4,5,105,35,145,65,110,35,135,35,75
48,True,86.91618776671409,25,0.5,7,10,10,5,15,15,20,5,20,5,15
77,True,192.96660028449503,18,1.5,3,10,90,30,125,65,95,30,125,30,65
59,True,106.85630156472261,24,0.5,8,10,10,5,15,10,20,5,20,5,5
51,False,89.46256045519203,23,1,6,15,45,15,60,30,40,15,65,15,25
59,False,117.1557041251778,16,0.5,6,5,20,5,15,10,20,5,15,5,15
72,False,228.15499288762447,74,1.5,5,10,120,40,165,75,115,40,160,40,75
69,False,197.21240398293034,38,0.5,6,15,30,10,35,20,30,10,35,10,20
77,False,228.05143669985776,29,1,3,5,80,25,95,45,75,25,95,25,45
50,True,100.7823613086771,47,1.5,3,15,70,25,100,50,80,25,105,25,45
54,False,113.23869132290184,63,0.5,5,5,15,5,15,15,20,5,15,5,5
65,False,135.9452347083926,76,0.5,8,5,20,5,25,10,15,5,25,5,5
82,True,198.9462304409673,55,1.5,2,10,90,30,115,55,95,30,125,30,60
52,True,101.00574679943102,34,1,2,10,40,15,55,25,45,15,65,15,30
81,True,240.22779516358463,53,0.5,7,5,35,10,40,20,30,10,40,10,25
52,True,82.00466571834994,58,1.5,3,15,55,20,75,35,65,20,75,20,40
75,False,191.39402560455193,68,1,1,15,65,20,80,45,60,20,85,20,40
85,False,296.60526315789474,70,1.5,8,10,130,45,175,95,140,45,185,45,95
81,True,271.7728591749644,47,1.5,6,5,125,40,155,85,115,40,155,40,85
84,False,260.9615931721195,54,1.5,2,10,125,40,160,80,125,40,165,40,75
48,False,69.87379800853485,21,1,5,5,30,10,45,20,30,10,40,10,20
65,True,159.38406827880513,62,1.5,4,10,95,30,125,60,90,30,125,30,65
61,True,118.3521479374111,79,1.5,6,5,70,25,100,50,70,25,105,25,50
83,True,214.019573257468,38,1.5,6,15,90,30,125,65,85,30,125,30,55
80,True,231.96586059743953,37,0.5,7,5,25,10,45,15,30,10,35,10,20
76,False,187.98702702702704,71,1.5,2,15,95,30,125,65,95,30,115,30,65
50,False,104.48079658605975,53,0.5,4,10,10,5,20,5,20,5,15,5,15
83,True,257.33305832147937,65,1.5,8,15,125,40,165,85,115,40,160,40,85
49,False,84.35945945945947,33,1.5,8,10,60,20,75,45,60,20,85,20,45
66,False,173.99214793741115,34,1,5,10,65,20,85,35,60,20,75,20,35
48,False,94.58526315789473,24,1.5,7,5,75,25,95,50,75,25,100,25,45
48,True,68.16955903271692,64,1.5,8,5,50,15,55,25,40,15,65,15,35
50,True,110.02844950213371,77,0.5,3,10,20,5,20,5,20,5,15,5,5
81,True,242.6543385490754,75,0.5,5,15,25,10,35,15,25,10,40,10,20
76,False,249.93729729729733,73,1.5,1,5,120,40,155,75,125,40,155,40,75
55,True,124.1842105263158,35,1,2,5,45,15,65,35,50,15,65,15,35
53,True,88.30568990042676,33,0.5,7,10,10,5,25,15,20,5,20,5,10
48,False,77.5428733997155,53,1,4,15,30,10,35,20,35,10,45,10,20
59,True,123.5928307254623,33,1.5,5,10,80,25,105,45,70,25,105,25,50
53,True,114.27795163584638,37,0.5,8,10,10,5,15,5,15,5,15,5,5
85,False,293.9331436699858,39,1.5,7,5,135,45,185,95,135,45,175,45,95
49,False,71.03954480796587,75,0.5,2,5,10,5,25,10,15,5,25,5,5
69,True,181.36497866287343,48,1.5,6,10,95,30,125,55,85,30,125,30,65
49,False,95.01539118065435,26,1.5,3,5,75,25,105,55,70,25,105,25,45
48,True,73.2822759601707,48,1.5,1,5,65,20,85,35,55,20,75,20,40
51,True,105.81593172119489,64,1,2,5,50,15,60,30,45,15,60,15,30
52,True,83.0047226173542,54,1,3,15,25,10,35,25,30,10,45,10,15
80,False,246.1678520625889,69,0.5,4,10,30,10,35,20,30,10,35,10,25
85,True,288.5889046941678,56,1.5,2,15,125,40,155,85,115,40,165,40,80
80,False,279.3058321479374,58,1.5,3,15,130,45,175,85,140,45,175,45,85
61,False,163.76634423897582,28,1.5,1,10,100,35,145,65,100,35,140,35,70
77,False,234.62984352773827,36,1,1,5,75,25,95,50,75,25,105,25,55
61,True,138.99496443812234,28,0.5,4,15,10,5,15,15,10,5,20,5,10
49,True,101.23135135135135,34,1.5,3,15,70,25,95,55,70,25,100,25,50
53,False,85.1890184921764,18,1.5,7,10,55,20,80,45,55,20,85,20,40
83,False,287.90728307254625,64,1,5,10,85,30,125,60,85,30,120,30,60
56,False,98.58549075391181,26,1,8,5,50,15,60,30,40,15,55,15,35
70,False,172.16216216216216,45,1.5,8,15,90,30,125,55,95,30,125,30,65
79,True,196.1964438122333,51,1.5,5,5,85,30,115,60,85,30,125,30,55
58,False,103.26475106685633,30,0.5,2,15,10,5,25,15,15,5,25,5,15
81,True,240.22779516358463,31,1,4,10,75,25,105,50,75,25,95,25,45
58,True,128.14782361308679,23,1.5,2,15,70,25,100,45,80,25,100,25,50
84,True,266.18082503556184,21,1.5,4,5,115,40,155,75,120,40,165,40,75
77,True,201.73780938833573,39,1.5,7,10,85,30,115,60,95,30,120,30,55
78,True,186.76062588904696,55,0.5,2,5,30,10,45,15,35,10,45,10,20
79,False,267.7504409672831,19,0.5,1,15,35,10,35,25,25,10,35,10,25
69,True,142.6268278805121,46,1,6,15,45,15,55,30,40,15,55,15,25
60,False,143.79516358463724,20,1.5,7,5,85,30,115,55,85,30,120,30,65
51,True,101.96807965860597,70,0.5,7,15,15,5,25,5,15,5,25,5,15
66,False,146.60449502133716,27,0.5,5,5,20,5,20,5,10,5,20,5,15
63,False,132.1118065433855,27,1.5,8,15,70,25,95,45,80,25,105,25,55
67,False,154.40116642958748,24,1.5,8,5,85,30,115,60,90,30,115,30,55
48,True,85.21194879089617,23,0.5,8,10,10,5,15,15,10,5,15,5,15
81,True,203.82964438122335,38,1.5,8,5,90,30,125,60,95,30,120,30,60
74,False,216.70315789473688,81,1,2,5,80,25,95,45,80,25,95,25,50
79,False,230.81934566145094,39,1.5,3,15,100,35,135,75,100,35,145,35,75
53,False,109.08349928876245,63,0.5,1,10,15,5,25,15,20,5,20,5,15
66,False,177.21422475106687,60,0.5,4,10,35,10,40,15,35,10,45,10,25
60,False,154.44665718349927,54,1.5,3,5,90,30,115,55,90,30,115,30,65
60,False,113.17211948790894,41,1.5,5,10,65,20,75,45,65,20,80,20,40
58,True,135.61274537695593,72,0.5,2,15,25,10,45,15,30,10,40,10,15
55,False,95.09601706970129,71,1.5,7,15,60,20,85,45,60,20,80,20,40
73,False,159.64258890469418,17,1,7,10,50,15,60,30,45,15,60,15,30
68,True,153.91408250355622,21,1.5,4,15,75,25,95,50,75,25,105,25,45
52,True,103.00586059743955,79,1.5,1,5,80,25,95,55,80,25,95,25,55
63,False,137.98344238975818,53,0.5,3,10,15,5,15,5,15,5,15,5,5
76,False,175.16972972972974,23,1,1,5,60,20,80,40,55,20,80,20,35
65,False,151.5711237553343,61,1,7,15,60,20,85,35,55,20,85,20,35
81,True,283.9055761024182,41,1.5,8,5,130,45,185,90,130,45,185,45,95
50,False,105.4054054054054,28,0.5,3,10,20,5,15,5,15,5,15,5,15
67,False,182.62503556187767,46,1.5,6,10,100,35,140,65,110,35,140,35,65
65,True,171.88477951635846,43,1.5,3,15,95,30,115,65,85,30,115,30,55
56,False,105.544466571835,36,1,5,15,50,15,60,35,50,15,60,15,25
82,True,276.03789473684213,47,0.5,1,15,25,10,35,15,25,10,35,10,20
65,True,170.3221906116643,71,1.5,2,5,85,30,120,60,95,30,115,30,55
74,True,216.70315789473688,30,0.5,4,15,30,10,40,25,25,10,35,10,15
81,False,259.64014224751065,27,1.5,7,15,115,40,160,75,120,40,160,40,85
54,True,122.94486486486487,78,0.5,7,15,20,5,25,15,15,5,15,5,5
54,False,97.06173541963017,69,1.5,6,10,65,20,80,35,55,20,75,20,35
81,False,245.08088193456612,33,1.5,4,10,105,35,145,75,105,35,135,35,75
63,False,118.90062588904695,33,0.5,3,10,15,5,15,10,10,5,25,5,5
85,True,229.8022759601707,19,0.5,8,15,30,10,45,15,35,10,35,10,25
61,True,152.75684210526316,61,1.5,4,15,95,30,115,60,90,30,125,30,60
66,True,185.26941678520632,36,0.5,6,5,25,10,45,25,35,10,35,10,15
82,False,201.43305832147936,39,0.5,2,15,35,10,40,15,25,10,35,10,15
84,True,276.6192887624466,66,1.5,5,5,125,40,165,80,125,40,155,40,75
72,True,207.06503556187766,21,0.5,3,15,35,10,40,15,25,10,35,10,20
81,False,220.8154480796586,22,1,7,10,55,20,85,40,60,20,85,20,45
84,False,266.18082503556184,63,1.5,3,15,120,40,155,85,125,40,165,40,80
66,False,138.54930298719776,24,0.5,8,15,10,5,15,10,15,5,20,5,10
68,False,138.5226742532006,79,1,6,5,50,15,60,25,45,15,65,15,35
79,False,223.8947652916074,35,0.5,3,5,35,10,40,20,25,10,40,10,20
59,False,144.1916358463727,67,1,7,15,60,20,75,40,60,20,85,20,35
80,False,205.9288762446657,57,1,2,5,55,20,80,45,65,20,85,20,40
55,False,117.47155049786629,63,1.5,7,5,80,25,105,55,70,25,105,25,50
55,False,108.52133712660029,69,1.5,6,5,75,25,100,50,80,25,105,25,50
51,False,86.57667140825035,46,1.5,2,5,65,20,75,40,60,20,75,20,35
52,True,118.00671408250356,65,1.5,2,15,70,25,100,45,75,25,105,25,45
80,False,272.2048364153627,74,0.5,3,15,35,10,40,15,25,10,45,10,25
67,False,166.02275960170698,69,1,5,15,55,20,80,40,55,20,75,20,45
66,True,153.04864864864868,49,1,1,15,60,20,85,45,60,20,75,20,40
58,False,126.90366998577525,75,0.5,4,10,10,5,15,10,20,5,15,5,5
66,True,165.9369559032717,70,1,8,10,55,20,85,45,65,20,75,20,45
74,True,226.82947368421054,26,1.5,6,5,120,40,160,80,120,40,160,40,80
84,False,229.64620199146512,36,0.5,3,15,30,10,40,20,25,10,35,10,25
70,False,206.5945945945946,23,1.5,8,15,100,35,145,70,105,35,145,35,75
70,False,201.1578947368421,55,0.5,6,15,35,10,40,15,35,10,45,10,20
79,True,214.66199146514936,31,0.5,2,15,35,10,45,20,30,10,35,10,25
67,True,164.3625320056899,38,1.5,6,5,90,30,125,65,90,30,120,30,65
62,True,156.3846372688478,22,0.5,4,10,35,10,35,25,30,10,40,10,20
76,False,209.3491891891892,18,1.5,4,10,105,35,140,75,100,35,140,35,65
78,True,180.01024182076813,79,1.5,3,15,85,30,120,55,95,30,125,30,65
61,False,159.63778093883357,80,0.5,5,5,35,10,45,20,30,10,45,10,15
69,True,209.53817923186347,76,1,5,5,75,25,100,45,75,25,95,25,50
48,True,72.43015647226173,20,0.5,3,5,20,5,20,15,10,5,15,5,5
68,False,186.4070554765292,80,0.5,1,5,30,10,35,15,30,10,40,10,20
58,True,114.46213371266003,41,1,6,5,50,15,65,35,45,15,55,15,30
80,False,243.800853485064,57,1.5,7,5,120,40,165,85,115,40,165,40,80
73,False,183.2933428165007,29,1.5,4,5,95,30,120,55,85,30,125,30,55
73,False,193.14782361308676,38,1,1,15,65,20,85,45,55,20,75,20,35
59,False,133.8922332859175,44,1.5,8,5,70,25,95,50,70,25,100,25,50
62,True,147.85456614509246,69,1.5,3,15,95,30,125,55,90,30,115,30,65
70,True,172.16216216216216,35,1.5,7,5,85,30,125,60,85,30,120,30,55
84,True,213.98850640113795,26,1.5,8,15,95,30,120,60,95,30,115,30,65
50,True,76.7425320056899,24,1,8,15,30,10,40,15,35,10,40,10,15
53,True,87.26679943100997,79,1.5,5,15,60,20,80,35,55,20,85,20,40
84,True,255.7423613086771,54,1.5,7,5,125,40,165,85,115,40,165,40,80
85,False,264.5398293029872,37,1.5,3,15,125,40,160,75,120,40,160,40,80
68,False,182.98674253200574,48,1.5,3,10,100,35,135,70,105,35,135,35,65
49,False,104.78332859174965,56,1,6,5,40,15,60,30,45,15,60,15,30
61,False,154.13302987197724,26,1,3,15,65,20,85,45,55,20,75,20,35
52,True,84.00477951635847,71,0.5,3,5,20,5,15,5,20,5,20,5,15
75,True,189.3136557610242,29,1,7,5,60,20,75,35,60,20,85,20,35
79,True,263.13405405405405,81,0.5,7,5,25,10,45,15,30,10,40,10,25
54,False,105.6894452347084,37,0.5,8,10,20,5,20,10,20,5,15,5,15
61,True,110.0950213371266,20,0.5,1,15,15,5,15,15,10,5,20,5,10
79,True,260.82586059743954,18,1.5,3,15,120,40,160,85,115,40,165,40,80
51,False,81.76685633001422,73,1.5,4,10,55,20,85,35,60,20,80,20,40
68,True,200.08830725462306,70,1,8,5,80,25,105,45,70,25,105,25,55
63,True,151.19462304409674,41,1,6,15,65,20,85,35,55,20,75,20,35
58,True,116.95044096728309,29,0.5,3,10,15,5,15,5,15,5,25,5,5
62,True,157.80631578947367,51,1,6,15,55,20,80,45,65,20,80,20,45
72,True,162.9678520625889,61,1.5,2,5,75,25,95,55,70,25,100,25,50
52,True,103.00586059743955,59,1.5,7,5,80,25,105,45,70,25,95,25,55
69,True,195.45157894736843,69,0.5,6,5,35,10,40,25,30,10,35,10,20
75,False,235.08179231863443,46,0.5,3,15,35,10,40,15,25,10,45,10,20
58,False,129.3919772403983,76,1.5,6,5,70,25,100,45,70,25,95,25,50
51,True,115.43556187766713,19,0.5,5,5,20,5,25,5,15,5,15,5,10
79,True,203.12102418207684,30,0.5,5,5,30,10,35,20,25,10,45,10,20
53,True,95.57792318634425,26,1,8,15,40,15,55,35,45,15,65,15,25
62,True,133.63778093883357,41,0.5,3,5,10,5,15,10,15,5,25,5,15
51,False,77.91900426742532,59,0.5,3,10,20,5,25,15,20,5,25,5,15
78,False,256.5145945945946,21,1.5,8,10,125,40,155,80,115,40,165,40,80
61,True,155.50921763869133,34,1.5,2,10,85,30,120,55,90,30,125,30,60
77,True,223.66583214793744,42,1,1,15,75,25,95,55,80,25,100,25,55
70,False,217.46799431009956,63,0.5,5,15,25,10,45,25,35,10,45,10,15
62,True,145.01120910384068,81,1,1,10,60,20,75,35,65,20,75,20,35
81,False,211.1092745376956,48,1.5,8,5,95,30,115,55,90,30,125,30,60
62,False,140.746173541963,80,1,6,15,50,15,60,25,45,15,55,15,30
78,True,252.0143385490754,62,0.5,3,5,25,10,40,20,30,10,40,10,15
55,False,100.68990042674254,32,0.5,1,10,10,5,15,10,20,5,25,5,15
51,True,101.00611664295874,45,1,4,10,45,15,65,30,50,15,55,15,25
56,False,100.9051493598862,77,1,2,5,45,15,60,30,40,15,60,15,35
62,False,159.22799431009958,32,1.5,3,5,95,30,120,65,95,30,125,30,55
81,True,281.47903271692746,67,1.5,2,5,135,45,185,85,140,45,175,45,95
72,False,159.13331436699858,20,1.5,3,15,75,25,105,45,70,25,95,25,45
79,True,274.6750213371266,81,1,6,15,90,30,120,55,95,30,120,30,55
72,False,205.1477667140825,51,1.5,8,5,100,35,145,75,110,35,140,35,70
80,False,205.9288762446657,59,1,2,5,60,20,75,45,60,20,85,20,35
83,False,287.90728307254625,24,1.5,1,5,130,45,180,85,130,45,180,45,90
66,True,190.10253200568994,51,0.5,5,10,25,10,45,25,35,10,35,10,15
53,True,93.50014224751068,74,0.5,8,10,15,5,20,15,20,5,20,5,10
69,False,179.60415362731155,17,1.5,2,15,95,30,115,65,95,30,115,30,65
51,False,109.66378378378378,30,1,4,15,50,15,55,30,50,15,55,15,25
56,True,107.8641251778094,56,1,2,10,40,15,60,25,40,15,55,15,30
63,False,129.17598862019915,34,1.5,7,15,80,25,95,50,75,25,95,25,55
65,False,145.3207681365576,26,1,1,10,40,15,55,25,45,15,60,15,35
60,True,135.80654338549073,56,1.5,5,10,80,25,105,55,75,25,95,25,55
76,False,254.20972972972976,39,1.5,2,15,115,40,160,80,115,40,160,40,75
65,True,175.0099573257468,19,1.5,7,15,100,35,140,65,110,35,135,35,75
60,True,118.49786628733996,55,1.5,5,5,75,25,100,45,75,25,100,25,45
65,False,179.6977240398293,29,1.5,8,15,110,35,140,65,110,35,145,35,65
